year,month,hou,本候灯下白背飞虱虫量（头）,本侯灯下褐飞虱虫量（头）,本候灯下稻飞虱合计
2023,6,1,5,0,5.0
2023,6,1,4,0,4.0
2023,6,2,2,0,2.0
2023,6,2,1,0,1.0
2023,6,2,0,0,0.0
2023,6,2,0,0,0.0
2023,6,2,18,0,18.0
2023,6,3,7,0,7.0
2023,6,3,/,0,0.0
2023,6,3,/,0,0.0
2023,6,3,/,0,0.0
2023,6,3,/,0,0.0
2023,6,4,/,0,0.0
2023,6,4,2,0,2.0
2023,6,4,0,0,0.0
2023,6,4,3,0,3.0
2023,6,4,18,0,18.0
2023,6,5,3,0,3.0
2023,6,5,4,/,4.0
2023,6,5,2,0,2.0
2023,6,5,2,0,2.0
2023,6,5,0,0,0.0
2023,6,6,0,0,0.0
2023,6,6,1,0,1.0
2023,6,6,0,0,0.0
2023,6,6,0,0,0.0
2023,6,6,1,0,1.0
2023,7,1,0,0,0.0
2023,7,1,2,0,2.0
2023,7,1,0,0,0.0
2023,7,1,1,0,1.0
2023,7,1,0,0,0.0
2023,7,2,3,2,5.0
2023,7,2,0,5,5.0
2023,7,2,0,1,1.0
2023,7,2,0,3,3.0
2023,7,2,0,1,1.0
2023,7,3,0,0,0.0
2023,7,3,0,0,0.0
2023,7,3,6,0,6.0
2023,7,3,0,0,0.0
2023,7,3,0,4,4.0
2023,7,4,0,1,1.0
2023,7,4,0,0,0.0
2023,7,4,0,0,0.0
2023,7,4,0,0,0.0
2023,7,4,0,0,0.0
2023,7,5,0,1,1.0
2023,7,5,0,0,0.0
2023,7,5,0,2,2.0
2023,7,5,0,12,12.0
2023,7,5,0,6,6.0
2023,7,6,0,3,3.0
2023,7,6,0,1,1.0
2023,7,6,0,0,0.0
2023,7,6,0,0,0.0
2023,7,6,5,0,5.0
2023,7,6,0,0,0.0
2023,8,1,0,0,0.0
2023,8,1,0,0,0.0
2023,8,1,0,0,0.0
2023,8,1,0,0,0.0
2023,8,1,/,0,0.0
2023,8,2,/,0,0.0
2023,8,2,/,0,0.0
2023,8,2,/,0,0.0
2023,8,2,/,1,1.0
2023,8,2,/,1,1.0
2023,8,3,8,1,9.0
2023,8,3,7,1,8.0
2023,8,3,2,0,2.0
2023,8,3,14,0,14.0
2023,8,3,6,0,6.0
2023,8,4,31,0,31.0
2023,8,4,15,0,15.0
2023,8,4,4,0,4.0
2023,8,4,5,0,5.0
2023,8,4,/,0,0.0
2023,8,5,3,0,3.0
2023,8,5,2,2,4.0
2023,8,5,9,3,12.0
2023,8,5,6,4,10.0
2023,8,5,4,7,11.0
2023,8,6,/,5,5.0
2023,8,6,20,4,24.0
2023,8,6,/,17,17.0
2023,8,6,/,27,27.0
2023,8,6,/,16,16.0
2023,8,6,/,8,8.0
2023,9,1,0,3,3.0
2023,9,1,0,2,2.0
2023,9,1,0,2,2.0
2023,9,1,/,1,1.0
2023,9,1,0,1,1.0
2023,9,2,0,0,0.0
2023,9,2,0,0,0.0
2023,9,2,0,0,0.0
2023,9,2,0,1,1.0
2023,9,2,0,2,2.0
2023,9,3,0,1,1.0
2023,9,3,0,23,23.0
2023,9,3,0,104,104.0
2023,9,3,0,17,17.0
2023,9,3,0,10,10.0
2023,9,4,0,8,8.0
2023,9,4,0,16,16.0
2023,9,4,0,100,100.0
2023,9,4,0,29,29.0
2023,9,4,0,214,214.0
2023,9,5,2,92,94.0
2023,9,5,1,33,34.0
2023,9,5,4,26,30.0
2023,9,5,2,12,14.0
2023,9,5,1,123,124.0
2023,9,6,2,13,15.0
2023,9,6,1,24,25.0
2023,9,6,3,18,21.0
2023,9,6,1,38,39.0
2023,9,6,0,19,19.0
