year,month,hou,本候灯下白背飞虱虫量（头）,本侯灯下褐飞虱虫量（头）,本候灯下稻飞虱合计
2021,5,1,0,1,1
2021,5,1,1,0,1
2021,5,1,9,0,9
2021,5,1,0,0,0
2021,5,1,0,1,1
2021,5,2,0,0,0
2021,5,2,0,1,1
2021,5,2,10,2,12
2021,5,2,62,6,68
2021,5,2,0,1,1
2021,5,3,0,0,0
2021,5,3,0,0,0
2021,5,3,2,1,3
2021,5,3,/,1,1
2021,5,3,13,4,17
2021,5,4,0,2,2
2021,5,4,0,1,1
2021,5,4,0,3,3
2021,5,4,51,4,55
2021,5,4,17,21,38
2021,5,5,12,13,25
2021,5,5,17,4,21
2021,5,5,12,1,13
2021,5,5,21,2,23
2021,5,5,12,0,12
2021,5,6,16,1,17
2021,5,6,5,0,5
2021,5,6,5,0,5
2021,5,6,18,3,21
2021,5,6,56,7,63
2021,5,6,29,4,33
2021,6,1,67,8,75
2021,6,1,0,0,0
2021,6,1,1,0,1
2021,6,1,5,1,6
2021,6,1,2,0,2
2021,6,2,1,0,1
2021,6,2,2,0,2
2021,6,2,5,1,6
2021,6,2,1,0,1
2021,6,2,0,0,0
2021,6,3,6,0,6
2021,6,3,2,1,3
2021,6,3,4,0,4
2021,6,3,0,0,0
2021,6,3,4,0,4
2021,6,4,0,0,0
2021,6,4,12,0,12
2021,6,4,7,1,8
2021,6,4,0,0,0
2021,6,4,5,2,7
2021,6,5,0,2,2
2021,6,5,0,9,9
2021,6,5,0,5,5
2021,6,5,0,1,1
2021,6,5,0,2,2
2021,6,6,2,5,7
2021,6,6,3,3,6
2021,6,6,3,0,3
2021,6,6,2,1,3
2021,6,6,0,0,0
2021,7,1,0,2,2
2021,7,1,0,0,0
2021,7,1,0,0,0
2021,7,1,0,1,1
2021,7,1,1,0,1
2021,7,2,0,0,0
2021,7,2,3,0,3
2021,7,2,3,0,3
2021,7,2,2,1,3
2021,7,2,0,0,0
2021,7,3,0,1,1
2021,7,3,5,0,5
2021,7,3,3,1,4
2021,7,3,4,0,4
2021,7,3,1,0,1
2021,7,4,0,0,0
2021,7,4,/,0,0
2021,7,4,/,1,1
2021,7,4,0,0,0
2021,7,4,0,0,0
2021,7,5,146,0,146
2021,7,5,119,2,121
2021,7,5,3,1,4
2021,7,5,0,0,0
2021,7,5,0,0,0
2021,7,6,0,0,0
2021,7,6,0,1,1
2021,7,6,0,0,0
2021,7,6,0,0,0
2021,7,6,0,0,0
2021,7,6,0,1,1
2021,8,1,0,0,0
2021,8,1,0,1,1
2021,8,1,0,0,0
2021,8,1,0,4,4
2021,8,1,0,1,1
2021,8,2,0,0,0
2021,8,2,0,1,1
2021,8,2,68,0,68
2021,8,2,1,0,1
2021,8,2,8,0,8
2021,8,3,10,1,11
2021,8,3,12,0,12
2021,8,3,15,0,15
2021,8,3,0,1,1
2021,8,3,0,0,0
2021,8,4,0,0,0
2021,8,4,0,0,0
2021,8,4,0,0,0
2021,8,4,0,0,0
2021,8,4,0,0,0
2021,8,5,0,0,0
2021,8,5,15,1,16
2021,8,5,37,0,37
2021,8,5,19,0,19
2021,8,5,0,0,0
2021,8,6,0,0,0
2021,8,6,3,0,3
2021,8,6,0,0,0
2021,8,6,1,0,1
2021,8,6,0,0,0
2021,8,6,0,1,1
2021,9,1,0,0,0
2021,9,1,0,0,0
2021,9,1,15,0,15
2021,9,1,7,0,7
2021,9,1,0,1,1
2021,9,2,0,3,3
2021,9,2,0,9,9
2021,9,2,0,5,5
2021,9,2,0,3,3
2021,9,2,0,11,11
2021,9,3,0,7,7
2021,9,3,0,4,4
2021,9,3,0,8,8
2021,9,3,0,16,16
2021,9,3,0,5,5
2021,9,4,7,3,10
2021,9,4,0,4,4
2021,9,4,0,6,6
2021,9,4,14,5,19
2021,9,4,0,2,2
2021,9,5,0,9,9
2021,9,5,0,5,5
2021,9,5,0,3,3
2021,9,5,0,2,2
2021,9,5,0,0,0
2021,9,6,42,4,46
2021,9,6,/,1,1
2021,9,6,/,2,2
2021,9,6,0,6,6
2021,9,6,/,3,3
2022,3,1,0,0,0
2022,3,1,0,0,0
2022,3,1,0,0,0
2022,3,1,0,0,0
2022,3,1,0,0,0
2022,3,2,0,0,0
2022,3,2,0,0,0
2022,3,2,0,0,0
2022,3,2,0,0,0
2022,3,2,0,0,0
2022,3,3,0,0,0
2022,3,3,0,0,0
2022,3,3,0,0,0
2022,3,3,0,0,0
2022,3,3,0,0,0
2022,3,4,0,0,0
2022,3,4,0,0,0
2022,3,4,0,0,0
2022,3,4,0,0,0
2022,3,4,0,0,0
2022,3,5,0,0,0
2022,3,5,0,0,0
2022,3,5,0,0,0
2022,3,5,0,0,0
2022,3,5,0,0,0
2022,3,6,0,0,0
2022,3,6,0,0,0
2022,3,6,0,0,0
2022,3,6,0,0,0
2022,3,6,0,0,0
2022,3,6,0,0,0
2022,4,1,0,0,0
2022,4,1,0,0,0
2022,4,1,0,0,0
2022,4,1,0,0,0
2022,4,1,0,0,0
2022,4,2,0,0,0
2022,4,2,0,0,0
2022,4,2,0,0,0
2022,4,2,0,0,0
2022,4,2,0,0,0
2022,4,3,0,0,0
2022,4,3,0,0,0
2022,4,3,0,0,0
2022,4,3,0,0,0
2022,4,3,0,0,0
2022,4,4,0,0,0
2022,4,4,0,0,0
2022,4,4,0,0,0
2022,4,4,0,0,0
2022,4,4,0,0,0
2022,4,5,0,0,0
2022,4,5,0,0,0
2022,4,5,0,1,1
2022,4,5,1,3,4
2022,4,5,1,1,2
2022,4,6,2,0,2
2022,4,6,17,20,37
2022,4,6,39,0,39
2022,4,6,8,0,8
2022,4,6,11,0,11
2022,5,1,0,0,0
2022,5,1,0,0,0
2022,5,1,0,0,0
2022,5,1,0,0,0
2022,5,1,0,0,0
2022,5,2,1,0,1
2022,5,2,3,0,3
2022,5,2,5,1,6
2022,5,2,2,1,3
2022,5,2,3,0,3
2022,5,3,20,0,20
2022,5,3,7,11,18
2022,5,3,28,0,28
2022,5,3,39,0,39
2022,5,3,16,4,20
2022,5,4,2,0,2
2022,5,4,1,14,15
2022,5,4,3,15,18
2022,5,4,2,22,24
2022,5,4,1,7,8
2022,5,5,0,7,7
2022,5,5,2,4,6
2022,5,5,1,8,9
2022,5,5,3,7,10
2022,5,5,39,9,48
2022,5,6,17,5,22
2022,5,6,12,89,101
2022,5,6,9,52,61
2022,5,6,25,32,57
2022,5,6,9,63,72
2022,5,6,10,21,31
2022,6,1,4,19,23
2022,6,1,7,11,18
2022,6,1,12,25,37
2022,6,1,5,4,9
2022,6,1,18,12,30
2022,6,2,215,0,215
2022,6,2,2728,0,2728
2022,6,2,116,33,149
2022,6,2,29,14,43
2022,6,2,7,12,19
2022,6,3,13,15,28
2022,6,3,19,0,19
2022,6,3,5,0,5
2022,6,3,3,0,3
2022,6,3,9,7,16
2022,6,4,85,8,93
2022,6,4,23,32,55
2022,6,4,11,0,11
2022,6,4,7,0,7
2022,6,4,4,5,9
2022,6,5,3,1,4
2022,6,5,0,13,13
2022,6,5,2,5,7
2022,6,5,3,2,5
2022,6,5,0,1,1
2022,6,6,1,3,4
2022,6,6,0,/,0
2022,6,6,1,/,1
2022,6,6,0,/,0
2022,6,6,0,0,0
2022,7,1,2,0,2
2022,7,1,0,0,0
2022,7,1,1,0,1
2022,7,1,1876,0,1876
2022,7,1,6529,0,6529
2022,7,2,315,1,316
2022,7,2,37,7,44
2022,7,2,5,3,8
2022,7,2,2,0,2
2022,7,2,4,0,4
2022,7,3,6,19,25
2022,7,3,3,0,3
2022,7,3,2,2,4
2022,7,3,1,3,4
2022,7,3,2,10,12
2022,7,4,1,0,1
2022,7,4,1,/,1
2022,7,4,0,7,7
2022,7,4,2,11,13
2022,7,4,1,/,1
2022,7,5,0,6,6
2022,7,5,3,3,6
2022,7,5,2,/,2
2022,7,5,4,/,4
2022,7,5,0,/,0
2022,7,6,1,/,1
2022,7,6,2,/,2
2022,7,6,1,/,1
2022,7,6,0,/,0
2022,7,6,1,2,3
2022,7,6,1,4,5
2022,8,1,1,4,5
2022,8,1,0,2,2
2022,8,1,1,/,1
2022,8,1,1,/,1
2022,8,1,0,5,5
2022,8,2,1,4,5
2022,8,2,1,0,1
2022,8,2,0,0,0
2022,8,2,0,0,0
2022,8,2,1,0,1
2022,8,3,2,0,2
2022,8,3,0,0,0
2022,8,3,1,0,1
2022,8,3,0,4,4
2022,8,3,0,12,12
2022,8,4,1,0,1
2022,8,4,0,0,0
2022,8,4,0,0,0
2022,8,4,1,0,1
2022,8,4,0,/,0
2022,8,5,1,0,1
2022,8,5,0,2,2
2022,8,5,1,2,3
2022,8,5,0,4,4
2022,8,5,1,/,1
2022,8,6,0,2,2
2022,8,6,1,/,1
2022,8,6,1,3,4
2022,8,6,0,2,2
2022,8,6,1,/,1
2022,8,6,1,/,1
2022,9,1,0,12,12
2022,9,1,0,40,40
2022,9,1,0,121,121
2022,9,1,1,89,90
2022,9,1,0,20,20
2022,9,2,1,6,7
2022,9,2,0,4,4
2022,9,2,1,5,6
2022,9,2,0,9,9
2022,9,2,0,3,3
2022,9,3,1,0,1
2022,9,3,0,/,0
2022,9,3,0,/,0
2022,9,3,1,64,65
2022,9,3,2,33,35
2022,9,4,0,45,45
2022,9,4,0,1,1
2022,9,4,0,8,8
2022,9,4,0,0,0
2022,9,4,0,0,0
2022,9,5,0,11,11
2022,9,5,1,0,1
2022,9,5,0,0,0
2022,9,5,1,3,4
2022,9,5,0,3,3
2022,9,6,0,3,3
2022,9,6,0,1,1
2022,9,6,0,0,0
2022,9,6,1,3,4
2022,9,6,1,6,7
2023,3,1,0,0,0
2023,3,1,0,0,0
2023,3,1,0,0,0
2023,3,1,0,0,0
2023,3,1,0,0,0
2023,3,2,0,0,0
2023,3,2,0,0,0
2023,3,2,0,0,0
2023,3,2,0,0,0
2023,3,2,/,0,0
2023,3,3,0,0,0
2023,3,3,0,0,0
2023,3,3,0,0,0
2023,3,3,/,/,0
2023,3,3,/,0,0
2023,3,4,/,/,0
2023,3,4,0,0,0
2023,3,4,0,0,0
2023,3,4,0,0,0
2023,3,4,/,/,0
2023,3,5,0,0,0
2023,3,5,0,0,0
2023,3,5,/,/,0
2023,3,5,/,0,0
2023,3,5,/,/,0
2023,3,6,/,/,0
2023,3,6,0,0,0
2023,3,6,0,0,0
2023,3,6,/,/,0
2023,3,6,/,0,0
2023,3,6,/,/,0
2023,4,1,0,0,0
2023,4,1,0,/,0
2023,4,1,/,0,0
2023,4,1,0,0,0
2023,4,1,0,0,0
2023,4,2,/,/,0
2023,4,2,/,0,0
2023,4,2,/,1,1
2023,4,2,/,/,0
2023,4,2,0,1,1
2023,4,3,2,2,4
2023,4,3,1,1,2
2023,4,3,3,1,4
2023,4,3,/,1,1
2023,4,3,5,2,7
2023,4,4,/,2,2
2023,4,4,0,/,0
2023,4,4,/,/,0
2023,4,4,/,/,0
2023,4,4,/,3,3
2023,4,5,/,/,0
2023,4,5,/,0,0
2023,4,5,4,/,4
2023,4,5,/,/,0
2023,4,5,/,1,1
2023,4,6,0,0,0
2023,4,6,0,0,0
2023,4,6,0,0,0
2023,4,6,0,0,0
2023,4,6,0,0,0
2023,5,1,0,0,0
2023,5,1,0,0,0
2023,5,1,0,0,0
2023,5,1,0,1,1
2023,5,1,0,4,4
2023,5,2,51,2,53
2023,5,2,0,1,1
2023,5,2,3,0,3
2023,5,2,30,1,31
2023,5,2,/,1,1
2023,5,3,/,0,0
2023,5,3,/,1,1
2023,5,3,/,0,0
2023,5,3,0,0,0
2023,5,3,0,0,0
2023,5,4,/,1,1
2023,5,4,/,0,0
2023,5,4,/,1,1
2023,5,4,/,2,2
2023,5,4,/,0,0
2023,5,5,/,1,1
2023,5,5,/,0,0
2023,5,5,/,0,0
2023,5,5,/,1,1
2023,5,5,/,0,0
2023,5,6,/,0,0
2023,5,6,/,0,0
2023,5,6,/,1,1
2023,5,6,/,0,0
2023,5,6,/,0,0
2023,5,6,/,0,0
2023,6,1,/,1,1
2023,6,1,10,0,10
2023,6,1,0,0,0
2023,6,1,2,0,2
2023,6,1,0,0,0
2023,6,2,0,1,1
2023,6,2,0,0,0
2023,6,2,0,0,0
2023,6,2,0,1,1
2023,6,2,8,0,8
2023,6,3,0,0,0
2023,6,3,10,0,10
2023,6,3,36,0,36
2023,6,3,12,1,13
2023,6,3,10,0,10
2023,6,4,13,0,13
2023,6,4,3,0,3
2023,6,4,5,0,5
2023,6,4,20,2,22
2023,6,4,0,5,5
2023,6,5,0,2,2
2023,6,5,0,6,6
2023,6,5,13,1,14
2023,6,5,12,3,15
2023,6,5,161,1,162
2023,6,6,0,2,2
2023,6,6,6,2,8
2023,6,6,39,1,40
2023,6,6,0,2,2
2023,6,6,55,1,56
2023,7,1,158,3,161
2023,7,1,36,2,38
2023,7,1,0,4,4
2023,7,1,0,2,2
2023,7,1,0,0,0
2023,7,2,0,0,0
2023,7,2,0,0,0
2023,7,2,0,0,0
2023,7,2,0,1,1
2023,7,2,0,0,0
2023,7,3,0,0,0
2023,7,3,0,1,1
2023,7,3,0,0,0
2023,7,3,/,2,2
2023,7,3,/,3,3
2023,7,4,/,1,1
2023,7,4,/,4,4
2023,7,4,/,0,0
2023,7,4,/,0,0
2023,7,4,/,1,1
2023,7,5,/,2,2
2023,7,5,/,1,1
2023,7,5,/,3,3
2023,7,5,/,0,0
2023,7,5,/,0,0
2023,7,6,/,2,2
2023,7,6,/,0,0
2023,7,6,/,1,1
2023,7,6,/,5,5
2023,7,6,/,0,0
2023,7,6,/,0,0
2023,8,1,/,0,0
2023,8,1,/,1,1
2023,8,1,/,0,0
2023,8,1,/,1,1
2023,8,1,/,1,1
2023,8,2,/,2,2
2023,8,2,/,0,0
2023,8,2,/,0,0
2023,8,2,1,0,1
2023,8,2,0,0,0
2023,8,3,0,0,0
2023,8,3,0,2,2
2023,8,3,0,1,1
2023,8,3,0,0,0
2023,8,3,55,0,55
2023,8,4,16,1,17
2023,8,4,36,0,36
2023,8,4,68,3,71
2023,8,4,20,1,21
2023,8,4,12,1,13
2023,8,5,104,0,104
2023,8,5,26,1,27
2023,8,5,120,2,122
2023,8,5,40,1,41
2023,8,5,80,1,81
2023,8,6,60,3,63
2023,8,6,336,1,337
2023,8,6,640,1,641
2023,8,6,800,2,802
2023,8,6,720,3,723
2023,8,6,80,1,81
2023,9,1,6,4,10
2023,9,1,12,8,20
2023,9,1,5,5,10
2023,9,1,5,1,6
2023,9,1,3,0,3
2023,9,2,104,2,106
2023,9,2,94,4,98
2023,9,2,120,0,120
2023,9,2,134,0,134
2023,9,2,140,2,142
2023,9,3,30,0,30
2023,9,3,30,2,32
2023,9,3,32,9,41
2023,9,3,50,21,71
2023,9,3,110,13,123
2023,9,4,140,5,145
2023,9,4,130,3,133
2023,9,4,60,2,62
2023,9,4,50,1,51
2023,9,4,26,2,28
2023,9,5,20,3,23
2023,9,5,30,0,30
2023,9,5,70,2,72
2023,9,5,30,1,31
2023,9,5,22,2,24
2023,9,6,25,17,42
2023,9,6,50,63,113
2023,9,6,70,88,158
2023,9,6,80,56,136
2023,9,6,54,48,102
